hour,eic,name,tso,direction,hub_from,hub_to,substation_from,substation_to,element_type,fmax_type,u,imax,fmax,frm,fref,ram,contingency_count,tso_disagreement
2024-08-29 01:00:00+00:00,10T-CZ-SK-00003U,Sokolnice - Krizovany,CEPS,DIRECT,CZ,SK,Sokolnice,Krizovany,TieLine,FIXED,380.0,2000.0,1386.0,139.0,922.0,1148.0,3,False
2024-08-29 01:00:00+00:00,10T-CZ-SK-00003U,Sokolnice - Krizovany,CEPS,OPPOSITE,CZ,SK,Sokolnice,Krizovany,TieLine,FIXED,380.0,2000.0,1386.0,139.0,-922.0,1283.0,3,False
2024-08-29 01:00:00+00:00,10T-DE-FR-000068,Ensdorf - Vigy VIGY2 S,AMPRION,OPPOSITE,DE,FR,Ensdorf,Vigy,TieLine,FIXED,380.0,2720.0,1884.0,188.0,1702.0,376.0,1,False
2024-08-29 01:00:00+00:00,10T-DE-NL-00002T,Diele - Meeden 380 White,TENNETBV,DIRECT,DE,NL,Diele,Meeden,TieLine,SEASONAL,380.0,1520.0,1053.0,105.0,599.0,211.0,1,False
2024-08-29 01:00:00+00:00,10T-DE-NL-00005N,Maasbracht - Oberzier 380 white,AMPRION,DIRECT,NL,DE,Maasbracht,Oberzier,TieLine,SEASONAL,380.0,2500.0,1732.0,173.0,757.0,921.0,7,False
2024-08-29 01:00:00+00:00,10T-HR-HU-000033,Pecs - Ernestinovo1 491A,HOPS,OPPOSITE,HU,HR,Pecs,Ernestinovo,TieLine,SEASONAL,380.0,1920.0,1330.0,133.0,483.0,894.0,1,False
2024-08-29 01:00:00+00:00,10T-HR-SI-000014,Melina - Divaca,HOPS,DIRECT,HR,SI,Melina,Divaca,TieLine,SEASONAL,380.0,1920.0,1330.0,133.0,96.0,610.0,2,False
2024-08-29 01:00:00+00:00,10T-HR-SI-000022,Pehlin - Divaca,HOPS,DIRECT,HR,SI,Pehlin,Divaca,TieLine,SEASONAL,220.0,960.0,374.0,37.0,-5.0,147.0,1,False
2024-08-29 01:00:00+00:00,10T-HR-SI-000022,Pehlin - Divaca,HOPS,OPPOSITE,HR,SI,Pehlin,Divaca,TieLine,SEASONAL,220.0,960.0,374.0,37.0,29.0,389.0,2,False
2024-08-29 01:00:00+00:00,10T-HR-SI-00004Z,Tumbri - Krsko 1,HOPS,OPPOSITE,HR,SI,Tumbri,Krsko,TieLine,SEASONAL,380.0,1920.0,1330.0,133.0,523.0,1025.0,1,False
2024-08-29 01:00:00+00:00,10T-HU-SK-00001T,Levice - God,SEPS,DIRECT,SK,HU,Levice,God,TieLine,FIXED,380.0,2000.0,1386.0,139.0,1122.0,732.0,1,False
2024-08-29 01:00:00+00:00,10T-HU-UA-00002F,Kisvarda - Mukachevo,MAVIR,DIRECT,HU,UA,Kisvarda,Mukachevo,TieLine,SEASONAL,220.0,640.0,249.0,25.0,-10.0,186.0,1,False
2024-08-29 01:00:00+00:00,10T-HU-UA-00002F,Kisvarda - Mukachevo,MAVIR,OPPOSITE,HU,UA,Kisvarda,Mukachevo,TieLine,SEASONAL,220.0,640.0,249.0,25.0,10.0,262.0,1,False
2024-08-29 01:00:00+00:00,10T-RO-RS-00001V,Portile de Fier - Djerdap,TRANSELECTRICA,DIRECT,RO,RS,Portile de Fier,Djerdap,TieLine,SEASONAL,380.0,1836.0,1272.0,127.0,-106.0,914.0,1,False
2024-08-29 01:00:00+00:00,10T-SK-UA-00001W,V.Kapusany - Mukachevo (WPS),SEPS,DIRECT,SK,UA,Velke Kapusany,Mukachevo,TieLine,SEASONAL,380.0,1570.0,1088.0,109.0,815.0,734.0,1,False
2024-08-29 01:00:00+00:00,10T-SK-UA-00001W,V.Kapusany - Mukachevo (WPS),SEPS,OPPOSITE,SK,UA,Velke Kapusany,Mukachevo,TieLine,SEASONAL,380.0,1570.0,1088.0,109.0,-815.0,1224.0,1,False
2024-08-29 01:00:00+00:00,10T1001A1001A09N,Dobrzen - Detmarovice,PSE,DIRECT,PL,CZ,Dobrzen,Detmarovice,TieLine,DYNAMIC,380.0,1945.0,1348.0,135.0,807.0,674.0,1,False
2024-08-29 01:00:00+00:00,10T1001C--00054V,R.Sobota - Sajoivanka,MAVIR,DIRECT,SK,HU,R.Sobota,Sajoivanka,TieLine,FIXED,380.0,2000.0,1386.0,139.0,981.0,899.0,1,False
2024-08-29 01:00:00+00:00,10T1001C--00056R,Gabcikovo - Gonyu,MAVIR,DIRECT,SK,HU,Gabcikovo,Gonyu,TieLine,FIXED,380.0,2000.0,1386.0,139.0,750.0,1184.0,1,False
2024-08-29 01:00:00+00:00,10T1001C--00056R,Gabcikovo - Gonyu,MAVIR,OPPOSITE,SK,HU,Gabcikovo,Gonyu,TieLine,FIXED,380.0,2000.0,1386.0,139.0,-64.0,982.0,2,False
2024-08-29 01:00:00+00:00,10T1001C--00101B,Cirkovce - Heviz,MAVIR,DIRECT,SI,HU,Cirkovce,Heviz,TieLine,FIXED,380.0,2000.0,1109.0,139.0,107.0,1136.0,3,True
2024-08-29 01:00:00+00:00,10T1001C--00101B,Cirkovce - Heviz,MAVIR,OPPOSITE,SI,HU,Cirkovce,Heviz,TieLine,FIXED,380.0,2000.0,1109.0,139.0,-107.0,846.0,3,True
2024-08-29 01:00:00+00:00,10T1001C--001223,Sokolnice - Zaya - V244,CEPS,DIRECT,CZ,AT,Sokolnice,Zaya,TieLine,DYNAMIC,220.0,800.0,312.0,31.0,119.0,239.0,1,False
2024-08-29 01:00:00+00:00,10T1001C--001223,Sokolnice - Zaya - V244,CEPS,OPPOSITE,CZ,AT,Sokolnice,Zaya,TieLine,DYNAMIC,220.0,800.0,312.0,31.0,-119.0,323.0,1,False
2024-08-29 01:00:00+00:00,11T0-0000-0013-F,PST Vierraden 441,50HERTZ,DIRECT,DE,DE,Vierraden,Vierraden,PST,FIXED,380.0,2000.0,1386.0,139.0,1054.0,602.0,1,False
2024-08-29 01:00:00+00:00,11T0-0000-0781-W,Y-Oberzier (-Paffendorf - Sechtem) SECHTM N,AMPRION,DIRECT,DE,DE,Oberzier,Y-Paffendorf,Line,DYNAMIC,380.0,3276.0,2270.0,227.0,1565.0,1022.0,1,False
2024-08-29 01:00:00+00:00,11TD2L000000003L,Altheim - Sittling 219,TENNETGMBH,DIRECT,DE,DE,Altheim,Sittling,Line,DYNAMIC,220.0,1020.0,398.0,40.0,-290.0,452.0,1,False
2024-08-29 01:00:00+00:00,11TD2L000000003L,Altheim - Sittling 219,TENNETGMBH,OPPOSITE,DE,DE,Altheim,Sittling,Line,DYNAMIC,220.0,1020.0,398.0,40.0,290.0,264.0,1,False
2024-08-29 01:00:00+00:00,11TD8L555------W,Dresden/Sued - Schmoelln 555,50HERTZ,OPPOSITE,DE,DE,Dresden/Sued,Schmoelln,Line,FIXED,380.0,2500.0,1732.0,173.0,1219.0,854.0,1,False
2024-08-29 01:00:00+00:00,11TD8L565------N,Graustein - Baerwalde 565,50HERTZ,DIRECT,DE,DE,Graustein,Baerwalde,Line,FIXED,380.0,2875.0,1992.0,199.0,1782.0,672.0,1,False
2024-08-29 01:00:00+00:00,14T-38220-LI043U,Lienz 2 - Lienz 1 LIRHU43,APG,DIRECT,AT,AT,Lienz 2,Lienz 1,Transformer,SEASONAL,220.0,1425.0,555.0,56.0,-84.0,385.0,1,False
2024-08-29 01:00:00+00:00,14T-38220-LI043U,Lienz 2 - Lienz 1 LIRHU43,APG,OPPOSITE,AT,AT,Lienz 2,Lienz 1,Transformer,SEASONAL,220.0,1425.0,555.0,56.0,84.0,613.0,1,False
2024-08-29 01:00:00+00:00,14T-38220-WT041O,Westtirol 1 - Westtirol 2 WTRHU41,APG,OPPOSITE,AT,AT,Westtirol 1,Westtirol 2,Transformer,SEASONAL,220.0,1443.0,1000.0,100.0,-153.0,797.0,2,False
2024-08-29 01:00:00+00:00,14T-38220-ZZ041D,Zell am Ziller 1 - Zell am Ziller 2 ZZRHU41,APG,DIRECT,AT,AT,Zell am Ziller 1,Zell am Ziller 2,Transformer,SEASONAL,220.0,1732.0,1200.0,120.0,-361.0,910.0,1,False
