hour,eic,direction,cont_name,branch_eic,branch_name,substation_from,substation_to,element_type
2024-08-29 10:00:00+00:00,10T-BE-NL-00001I,DIRECT,Y-Bruegel (-Courcelles - Drogenbos) 380.33 Y-Courcelles (-Bruegel - Drogenbos) 380.33 Y-Drogenbos (-Bruegel - Courcelles) 380.33,22T-BE-IN-LI0017,Y-Courcelles (-Bruegel - Drogenbos) 380.33,Courcelles,Mekingen,Line
2024-08-29 10:00:00+00:00,10T-BE-NL-00001I,DIRECT,Y-Bruegel (-Courcelles - Drogenbos) 380.33 Y-Courcelles (-Bruegel - Drogenbos) 380.33 Y-Drogenbos (-Bruegel - Courcelles) 380.33,22T-BE-IN-LI0017,Y-Drogenbos (-Bruegel - Courcelles) 380.33,Drogenbos,Mekingen,Line
2024-08-29 10:00:00+00:00,10T-BE-NL-00001I,DIRECT,Gramme - Achene 380.10,22T-BE-IN-LI0130,Gramme - Achene 380.10,Achene,Gramme,Line
2024-08-29 10:00:00+00:00,10T-BE-NL-00001I,DIRECT,Y-Bruegel (-Mercator - Verbrande Brug) 380.36 Y-Mercator (-Bruegel - Verbrande Brug) 380.36 Y-Verbrande Brug (-Bruegel - Mercator) 380.36,22T-BE-IN-LI006Y,Y-Bruegel (-Mercator - Verbrande Brug) 380.36,Bruegel,Buggenhout,Line
2024-08-29 10:00:00+00:00,10T-BE-NL-00001I,DIRECT,Y-Bruegel (-Mercator - Verbrande Brug) 380.36 Y-Mercator (-Bruegel - Verbrande Brug) 380.36 Y-Verbrande Brug (-Bruegel - Mercator) 380.36,22T-BE-IN-LI006Y,Y-Mercator (-Bruegel - Verbrande Brug) 380.36,Mercator,Buggenhout,Line
2024-08-29 10:00:00+00:00,10T-BE-NL-00001I,DIRECT,Y-Bruegel (-Mercator - Verbrande Brug) 380.36 Y-Mercator (-Bruegel - Verbrande Brug) 380.36 Y-Verbrande Brug (-Bruegel - Mercator) 380.36,22T-BE-IN-LI006Y,Y-Verbrande Brug (-Bruegel - Mercator) 380.36,Verbrande Brug,Buggenhout,Line
2024-08-29 10:00:00+00:00,10T-BE-NL-00001I,DIRECT,PST Van Eyck 1,22T-BE-PST--001W,PST Van Eyck 1,Van Eyck,Van Eyck,PST
2024-08-29 10:00:00+00:00,10T-BE-NL-00001I,OPPOSITE,Achene - Lonny 380.19 Achene - Lonny 19,10T-BE-FR-000015,Achene - Lonny 380.19,Achene,Lonny,TieLine
2024-08-29 10:00:00+00:00,10T-BE-NL-00001I,OPPOSITE,Achene - Lonny 380.19 Achene - Lonny 19,10T-BE-FR-000015,Achene - Lonny 19,Achene,Lonny,TieLine
2024-08-29 10:00:00+00:00,10T-BE-NL-00001I,OPPOSITE,Y-Bruegel (-Mercator - Verbrande Brug) 380.36 Y-Mercator (-Bruegel - Verbrande Brug) 380.36 Y-Verbrande Brug (-Bruegel - Mercator) 380.36,22T-BE-IN-LI006Y,Y-Bruegel (-Mercator - Verbrande Brug) 380.36,Bruegel,Buggenhout,Line
2024-08-29 10:00:00+00:00,10T-BE-NL-00001I,OPPOSITE,Y-Bruegel (-Mercator - Verbrande Brug) 380.36 Y-Mercator (-Bruegel - Verbrande Brug) 380.36 Y-Verbrande Brug (-Bruegel - Mercator) 380.36,22T-BE-IN-LI006Y,Y-Mercator (-Bruegel - Verbrande Brug) 380.36,Mercator,Buggenhout,Line
2024-08-29 10:00:00+00:00,10T-BE-NL-00001I,OPPOSITE,Y-Bruegel (-Mercator - Verbrande Brug) 380.36 Y-Mercator (-Bruegel - Verbrande Brug) 380.36 Y-Verbrande Brug (-Bruegel - Mercator) 380.36,22T-BE-IN-LI006Y,Y-Verbrande Brug (-Bruegel - Mercator) 380.36,Verbrande Brug,Buggenhout,Line
2024-08-29 10:00:00+00:00,10T-BE-NL-00001I,OPPOSITE,PST Van Eyck 1,22T-BE-PST--001W,PST Van Eyck 1,Van Eyck,Van Eyck,PST
2024-08-29 10:00:00+00:00,22T20161020---3A,DIRECT,Y-Mercator (-Horta  - Rodenhuize) 380.73 Y-Horta (-Mercator - Rodenhuize) 380.73 Y-Rodenhuize (-Horta  - Mercator) 380.73,22T20161020---2C,Y-Mercator (-Horta  - Rodenhuize) 380.73,Mercator,Rodenhuize,Line
2024-08-29 10:00:00+00:00,22T20161020---3A,DIRECT,Y-Mercator (-Horta  - Rodenhuize) 380.73 Y-Horta (-Mercator - Rodenhuize) 380.73 Y-Rodenhuize (-Horta  - Mercator) 380.73,22T20161020---2C,Y-Horta (-Mercator - Rodenhuize) 380.73,Horta,Rodenhuize,Line
2024-08-29 10:00:00+00:00,22T20161020---3A,DIRECT,Y-Mercator (-Horta  - Rodenhuize) 380.73 Y-Horta (-Mercator - Rodenhuize) 380.73 Y-Rodenhuize (-Horta  - Mercator) 380.73,22T20161020---2C,Y-Rodenhuize (-Horta  - Mercator) 380.73,Rodenhuize,Rodenhuize,Line
2024-08-29 10:00:00+00:00,10T-BE-NL-00001I,DIRECT,Alegro HVDC,22T201903146---W,NA,NA,NA,
2024-08-29 10:00:00+00:00,10T-BE-NL-00001I,OPPOSITE,Alegro HVDC,22T201903146---W,NA,NA,NA,
2024-08-29 10:00:00+00:00,10T-CZ-DE-00001W,OPPOSITE,Prestice - Etzenricht  Etzenricht - Prestice 442,10T-CZ-DE-00004Q,Prestice - Etzenricht,Prestice,Etzenricht,TieLine
2024-08-29 10:00:00+00:00,10T-CZ-DE-00001W,OPPOSITE,Prestice - Etzenricht  Etzenricht - Prestice 442,10T-CZ-DE-00004Q,Etzenricht - Prestice 442,Etzenricht,Prestice,TieLine
2024-08-29 10:00:00+00:00,10T-CZ-DE-00003S,OPPOSITE,Hradec - Rohrsdorf - V445  Hradec - Rohrsdorf 445,10T-CZ-DE-00002U,Hradec - Rohrsdorf - V445,Hradec,Rohrsdorf,TieLine
2024-08-29 10:00:00+00:00,10T-CZ-DE-00003S,OPPOSITE,Hradec - Rohrsdorf - V445  Hradec - Rohrsdorf 445,10T-CZ-DE-00002U,Hradec - Rohrsdorf 445,Hradec,Rohrsdorf,TieLine
2024-08-29 10:00:00+00:00,10T-CZ-DE-00002U,DIRECT,Hradec - Rohrsdorf - V446  Hradec - Rohrsdorf 446,10T-CZ-DE-00003S,Hradec - Rohrsdorf - V446,Hradec,Rohrsdorf,TieLine
2024-08-29 10:00:00+00:00,10T-CZ-DE-00002U,DIRECT,Hradec - Rohrsdorf - V446  Hradec - Rohrsdorf 446,10T-CZ-DE-00003S,Hradec - Rohrsdorf 446,Hradec,Rohrsdorf,TieLine
2024-08-29 10:00:00+00:00,10T-CZ-SK-00001Y,DIRECT,Nosovice - Varin  Nosovice - Varin,10T-CZ-SK-00002W,Nosovice - Varin,Nosovice,Varin,TieLine
2024-08-29 10:00:00+00:00,10T-CZ-SK-00001Y,DIRECT,Nosovice - Varin  Nosovice - Varin,10T-CZ-SK-00002W,Nosovice - Varin,Nosovice,Varin,TieLine
2024-08-29 10:00:00+00:00,10T-CZ-SK-00001Y,OPPOSITE,Nosovice - Varin  Nosovice - Varin,10T-CZ-SK-00002W,Nosovice - Varin,Nosovice,Varin,TieLine
2024-08-29 10:00:00+00:00,10T-CZ-SK-00001Y,OPPOSITE,Nosovice - Varin  Nosovice - Varin,10T-CZ-SK-00002W,Nosovice - Varin,Nosovice,Varin,TieLine
2024-08-29 10:00:00+00:00,10T-CZ-SK-00002W,DIRECT,Krizovany - Sokolnice Sokolnice - Krizovany,10T-CZ-SK-00003U,Krizovany - Sokolnice,Krizovany,Sokolnice,TieLine
2024-08-29 10:00:00+00:00,10T-CZ-SK-00002W,DIRECT,Krizovany - Sokolnice Sokolnice - Krizovany,10T-CZ-SK-00003U,Sokolnice - Krizovany,Sokolnice,Krizovany,TieLine
2024-08-29 10:00:00+00:00,10T-CZ-SK-00002W,OPPOSITE,Krizovany - Sokolnice Sokolnice - Krizovany,10T-CZ-SK-00003U,Krizovany - Sokolnice,Krizovany,Sokolnice,TieLine
2024-08-29 10:00:00+00:00,10T-CZ-SK-00002W,OPPOSITE,Krizovany - Sokolnice Sokolnice - Krizovany,10T-CZ-SK-00003U,Sokolnice - Krizovany,Sokolnice,Krizovany,TieLine
2024-08-29 10:00:00+00:00,10T-AT-CZ-00004V,DIRECT,Slavetice - Durnrohr - V437  Duernrohr 1 - Slavetice 437,10T-AT-CZ-00003X,Slavetice - Durnrohr - V437,Slavetice,Durnrohr,TieLine
2024-08-29 10:00:00+00:00,10T-AT-CZ-00004V,DIRECT,Slavetice - Durnrohr - V437  Duernrohr 1 - Slavetice 437,10T-AT-CZ-00003X,Duernrohr 1 - Slavetice 437,Duernrohr 1,Slavetice,TieLine
2024-08-29 10:00:00+00:00,10T1001C--001223,DIRECT,Sokolnice - Zaya - V243 Zaya - Sokolnice 243,10T1001C--001215,Sokolnice - Zaya - V243,Sokolnice,Zaya,TieLine
2024-08-29 10:00:00+00:00,10T1001C--001223,DIRECT,Sokolnice - Zaya - V243 Zaya - Sokolnice 243,10T1001C--001215,Zaya - Sokolnice 243,Zaya,Sokolnice,TieLine
2024-08-29 10:00:00+00:00,10T1001C--001223,OPPOSITE,Sokolnice - Zaya - V243 Zaya - Sokolnice 243,10T1001C--001215,Sokolnice - Zaya - V243,Sokolnice,Zaya,TieLine
2024-08-29 10:00:00+00:00,10T1001C--001223,OPPOSITE,Sokolnice - Zaya - V243 Zaya - Sokolnice 243,10T1001C--001215,Zaya - Sokolnice 243,Zaya,Sokolnice,TieLine
2024-08-29 10:00:00+00:00,10T-CZ-SK-00003U,DIRECT,Nosovice - Varin  Nosovice - Varin,10T-CZ-SK-00002W,Nosovice - Varin,Nosovice,Varin,TieLine
2024-08-29 10:00:00+00:00,10T-CZ-SK-00003U,DIRECT,Nosovice - Varin  Nosovice - Varin,10T-CZ-SK-00002W,Nosovice - Varin,Nosovice,Varin,TieLine
2024-08-29 10:00:00+00:00,10T-CZ-SK-00003U,OPPOSITE,Nosovice - Varin  Nosovice - Varin,10T-CZ-SK-00002W,Nosovice - Varin,Nosovice,Varin,TieLine
2024-08-29 10:00:00+00:00,10T-CZ-SK-00003U,OPPOSITE,Nosovice - Varin  Nosovice - Varin,10T-CZ-SK-00002W,Nosovice - Varin,Nosovice,Varin,TieLine
2024-08-29 10:00:00+00:00,10T-CZ-SK-00003U,DIRECT,Sokolnice - Stupava  Sokolnice - Stupava,10T-CZ-SK-00005Q,Sokolnice - Stupava,Sokolnice,Stupava,TieLine
2024-08-29 10:00:00+00:00,10T-CZ-SK-00003U,DIRECT,Sokolnice - Stupava  Sokolnice - Stupava,10T-CZ-SK-00005Q,Sokolnice - Stupava,Stupava,Sokolnice,TieLine
2024-08-29 10:00:00+00:00,10T-CZ-SK-00003U,OPPOSITE,Sokolnice - Stupava  Sokolnice - Stupava,10T-CZ-SK-00005Q,Sokolnice - Stupava,Sokolnice,Stupava,TieLine
2024-08-29 10:00:00+00:00,10T-CZ-SK-00003U,OPPOSITE,Sokolnice - Stupava  Sokolnice - Stupava,10T-CZ-SK-00005Q,Sokolnice - Stupava,Stupava,Sokolnice,TieLine
2024-08-29 10:00:00+00:00,10T-CZ-SK-00003U,DIRECT,H. Zivotice - Krasikov,27T-TLI-V458---B,H. Zivotice - Krasikov,H. Zivotice,Krasikov,Line
2024-08-29 10:00:00+00:00,10T-CZ-SK-00003U,OPPOSITE,H. Zivotice - Krasikov,27T-TLI-V458---B,H. Zivotice - Krasikov,H. Zivotice,Krasikov,Line
2024-08-29 10:00:00+00:00,10T-CZ-DE-00004Q,DIRECT,Hradec - Etzenricht  Etzenricht - Hradec 441,10T-CZ-DE-00001W,Hradec - Etzenricht,Hradec,Etzenricht,TieLine
2024-08-29 10:00:00+00:00,10T-CZ-DE-00004Q,DIRECT,Hradec - Etzenricht  Etzenricht - Hradec 441,10T-CZ-DE-00001W,Etzenricht - Hradec 441,Etzenricht,Hradec,TieLine
2024-08-29 10:00:00+00:00,10T1001C--00061Y,DIRECT,Pirach - St. Peter 256 Pirach - St. Peter 256,10T-AT-DE-000029,Pirach - St. Peter 256,Pirach,St. Peter,TieLine
2024-08-29 10:00:00+00:00,10T1001C--00061Y,DIRECT,Pirach - St. Peter 256 Pirach - St. Peter 256,10T-AT-DE-000029,Pirach - St. Peter 256,Pirach,St. Peter,TieLine
2024-08-29 10:00:00+00:00,11T0-0000-0986-7,OPPOSITE,St. Peter 2 - Altheim 233_230 St. Peter - Altheim_Simbach 233_230 Y-Altheim (-Simbach - St. Peter) 233/230 Y-Simbach (-Altheim - St.Peter) 233/230,10T-AT-DE-00001B,St. Peter 2 - Altheim 233_230,St. Peter 2,Altheim,TieLine
2024-08-29 10:00:00+00:00,11T0-0000-0986-7,OPPOSITE,St. Peter 2 - Altheim 233_230 St. Peter - Altheim_Simbach 233_230 Y-Altheim (-Simbach - St. Peter) 233/230 Y-Simbach (-Altheim - St.Peter) 233/230,10T-AT-DE-00001B,NA,NA,NA,
2024-08-29 10:00:00+00:00,11T0-0000-0986-7,OPPOSITE,St. Peter 2 - Altheim 233_230 St. Peter - Altheim_Simbach 233_230 Y-Altheim (-Simbach - St. Peter) 233/230 Y-Simbach (-Altheim - St.Peter) 233/230,11T0-0000-0984-D,Y-Altheim (-Simbach - St. Peter) 233/230,Altheim,Y Simbach,TieLine
2024-08-29 10:00:00+00:00,11T0-0000-0986-7,OPPOSITE,St. Peter 2 - Altheim 233_230 St. Peter - Altheim_Simbach 233_230 Y-Altheim (-Simbach - St. Peter) 233/230 Y-Simbach (-Altheim - St.Peter) 233/230,11T0-0000-0985-A,Y-Simbach (-Altheim - St.Peter) 233/230,Simbach,Y Simbach,TieLine
2024-08-29 10:00:00+00:00,11TD2L000000003L,DIRECT,Altheim - Sittling 220,11TD2L000000004J,Altheim - Sittling 220,Altheim,Sittling,Line
2024-08-29 10:00:00+00:00,11T0-0000-0103-E,DIRECT,Hradec - Rohrsdorf - V445  Hradec - Rohrsdorf 445,10T-CZ-DE-00002U,Hradec - Rohrsdorf - V445,Hradec,Rohrsdorf,TieLine
2024-08-29 10:00:00+00:00,11T0-0000-0103-E,DIRECT,Hradec - Rohrsdorf - V445  Hradec - Rohrsdorf 445,10T-CZ-DE-00002U,Hradec - Rohrsdorf 445,Hradec,Rohrsdorf,TieLine
2024-08-29 10:00:00+00:00,11TD400000543-LM,DIRECT,Grafenrheinfeld - Stalldorf rt (416) Grafenrheinfeld - Stalldorf 416,11T-D2-D4-000022,Grafenrheinfeld - Stalldorf rt (416),Grafenrheinfeld,Stalldorf,Line
2024-08-29 10:00:00+00:00,11TD400000543-LM,DIRECT,Grafenrheinfeld - Stalldorf rt (416) Grafenrheinfeld - Stalldorf 416,11T-D2-D4-000022,Grafenrheinfeld - Stalldorf 416,Grafenrheinfeld,Stalldorf,Line
2024-08-29 10:00:00+00:00,11T0-0000-0781-W,DIRECT,Y-Oberzier (-Paffendorf - Sechtem) SECHTM S Y-Paffendorf (-Oberzier - Sechtem) SECHTM S Y-Sechtem (-Oberzier - Paffendorf) SECHTM S,11T0-0000-0782-T,Y-Oberzier (-Paffendorf - Sechtem) SECHTM S,Oberzier,Y-Paffendorf,Line
2024-08-29 10:00:00+00:00,11T0-0000-0781-W,DIRECT,Y-Oberzier (-Paffendorf - Sechtem) SECHTM S Y-Paffendorf (-Oberzier - Sechtem) SECHTM S Y-Sechtem (-Oberzier - Paffendorf) SECHTM S,11T0-0000-0815-6,Y-Paffendorf (-Oberzier - Sechtem) SECHTM S,Paffendorf,Y-Paffendorf,Line
2024-08-29 10:00:00+00:00,11T0-0000-0781-W,DIRECT,Y-Oberzier (-Paffendorf - Sechtem) SECHTM S Y-Paffendorf (-Oberzier - Sechtem) SECHTM S Y-Sechtem (-Oberzier - Paffendorf) SECHTM S,11T0-0000-0849-J,Y-Sechtem (-Oberzier - Paffendorf) SECHTM S,Sechtem,Y-Paffendorf,Line
2024-08-29 10:00:00+00:00,10T-DE-NL-00005N,DIRECT,Gramme - Achene 380.10,22T-BE-IN-LI0130,Gramme - Achene 380.10,Achene,Gramme,Line
2024-08-29 10:00:00+00:00,10T-DE-NL-00005N,OPPOSITE,Alegro HVDC,22T201903146---W,NA,NA,NA,
2024-08-29 10:00:00+00:00,10T-DE-NL-00005N,OPPOSITE,Achene - Lonny 380.19 Achene - Lonny 19,10T-BE-FR-000015,Achene - Lonny 380.19,Achene,Lonny,TieLine
2024-08-29 10:00:00+00:00,10T-DE-NL-00005N,OPPOSITE,Achene - Lonny 380.19 Achene - Lonny 19,10T-BE-FR-000015,Achene - Lonny 19,Achene,Lonny,TieLine
2024-08-29 10:00:00+00:00,10T-DE-NL-00005N,OPPOSITE,Boxmeer - Dodewaard 380 Zwart,49T000000000006C,Boxmeer - Dodewaard 380 Zwart,Boxmeer,Dodewaard,Line
2024-08-29 10:00:00+00:00,10T-DE-NL-00005N,OPPOSITE,Maasbracht - Dodewaard 380 Wit,49T000000000013F,Maasbracht - Dodewaard 380 Wit,Dodewaard,Maasbracht,Line
2024-08-29 10:00:00+00:00,10T-DE-NL-00005N,OPPOSITE,Avelgem - Horta 380.102,22T20161020---1E,Avelgem - Horta 380.102,Avelgem,Horta,Line
2024-08-29 10:00:00+00:00,11T0-0000-0781-W,DIRECT,PST Oberzier TR 442 E,11T0-0000-2133-R,PST Oberzier TR 442 E,Oberzier,Oberzier,PST
2024-08-29 10:00:00+00:00,11T0-0000-0013-F,DIRECT,Hagenwerder - Mikulowa 567 Mikulowa - Hagenwerder 567,10T-DE-PL-00002B,Hagenwerder - Mikulowa 567,Hagenwerder,Mikulowa,TieLine
2024-08-29 10:00:00+00:00,11T0-0000-0013-F,DIRECT,Hagenwerder - Mikulowa 567 Mikulowa - Hagenwerder 567,10T-DE-PL-00002B,Mikulowa - Hagenwerder 567,Mikulowa 567,Hagenwerder,TieLine
2024-08-29 10:00:00+00:00,11TD8L555------W,OPPOSITE,Dresden/Sued - Schmoelln 556,11TD8L556------O,Dresden/Sued - Schmoelln 556,Dresden/Sued,Schmoelln,Line
2024-08-29 10:00:00+00:00,10T-DE-FR-000068,OPPOSITE,Ensdorf - Vigy VIGY1 N Ensdorf - Vigy VIGY1 N,10T-DE-FR-00005A,Ensdorf - Vigy VIGY1 N,Ensdorf,Vigy,TieLine
2024-08-29 10:00:00+00:00,10T-DE-FR-000068,OPPOSITE,Ensdorf - Vigy VIGY1 N Ensdorf - Vigy VIGY1 N,10T-DE-FR-00005A,Ensdorf - Vigy VIGY1 N,Ensdorf,Vigy,TieLine
2024-08-29 10:00:00+00:00,10T-HR-SI-000022,DIRECT,,,,,,
2024-08-29 10:00:00+00:00,10T-HR-SI-000022,OPPOSITE,,,,,,
2024-08-29 10:00:00+00:00,10T-HR-HU-000033,OPPOSITE,Pecs - Ernestinovo2 491B Ernestinovo - Pecs 2,10T-HR-HU-000041,Pecs - Ernestinovo2 491B,Pecs,Ernestinovo,TieLine
2024-08-29 10:00:00+00:00,10T-HR-HU-000033,OPPOSITE,Pecs - Ernestinovo2 491B Ernestinovo - Pecs 2,10T-HR-HU-000041,Ernestinovo - Pecs 2,Ernestinovo,Pecs 2,TieLine
2024-08-29 10:00:00+00:00,10T-HR-SI-00004Z,OPPOSITE,Tumbri - Krsko 2 400 kV Krsko - Tumbri 2,10T-HR-SI-00005X,Tumbri - Krsko 2,Tumbri,Krsko,TieLine
2024-08-29 10:00:00+00:00,10T-HR-SI-00004Z,OPPOSITE,Tumbri - Krsko 2 400 kV Krsko - Tumbri 2,10T-HR-SI-00005X,400 kV Krsko - Tumbri 2,Krsko,Tumbri,TieLine
2024-08-29 10:00:00+00:00,15T-M000002791-J,DIRECT,Gabcikovo - Gyor Gabcikovo - Gyor,10T-HU-SK-00002R,Gabcikovo - Gyor,Gabcikovo,Gyor,TieLine
2024-08-29 10:00:00+00:00,15T-M000002791-J,DIRECT,Gabcikovo - Gyor Gabcikovo - Gyor,10T-HU-SK-00002R,Gabcikovo - Gyor,Gabcikovo,Gyor,TieLine
2024-08-29 10:00:00+00:00,15T-M000002791-J,OPPOSITE,Gabcikovo - Gyor Gabcikovo - Gyor,10T-HU-SK-00002R,Gabcikovo - Gyor,Gabcikovo,Gyor,TieLine
2024-08-29 10:00:00+00:00,15T-M000002791-J,OPPOSITE,Gabcikovo - Gyor Gabcikovo - Gyor,10T-HU-SK-00002R,Gabcikovo - Gyor,Gabcikovo,Gyor,TieLine
2024-08-29 10:00:00+00:00,10T-HU-UA-00002F,DIRECT,Szabolcsbaka - Mukachevo,10T1001C--000421,Szabolcsbaka - Mukachevo,Szabolcsbaka,Mukachevo,TieLine
2024-08-29 10:00:00+00:00,10T1001C--00056R,DIRECT,Gabcikovo - Gyor Gabcikovo - Gyor,10T-HU-SK-00002R,Gabcikovo - Gyor,Gabcikovo,Gyor,TieLine
2024-08-29 10:00:00+00:00,10T1001C--00056R,DIRECT,Gabcikovo - Gyor Gabcikovo - Gyor,10T-HU-SK-00002R,Gabcikovo - Gyor,Gabcikovo,Gyor,TieLine
2024-08-29 10:00:00+00:00,10T1001C--00056R,OPPOSITE,Gonyu - Gyor,15T-M000002791-J,Gonyu - Gyor,Gonyu,Gyor,Line
2024-08-29 10:00:00+00:00,10T1001C--00056R,OPPOSITE,Gabcikovo - Gyor Gabcikovo - Gyor,10T-HU-SK-00002R,Gabcikovo - Gyor,Gabcikovo,Gyor,TieLine
2024-08-29 10:00:00+00:00,10T1001C--00056R,OPPOSITE,Gabcikovo - Gyor Gabcikovo - Gyor,10T-HU-SK-00002R,Gabcikovo - Gyor,Gabcikovo,Gyor,TieLine
2024-08-29 10:00:00+00:00,10T-HR-HU-000025,OPPOSITE,Cirkovce - Heviz Cirkovce - Heviz,10T1001C--00101B,Cirkovce - Heviz,Cirkovce,Heviz,TieLine
2024-08-29 10:00:00+00:00,10T-HR-HU-000025,OPPOSITE,Cirkovce - Heviz Cirkovce - Heviz,10T1001C--00101B,Cirkovce - Heviz,Cirkovce,Heviz,TieLine
2024-08-29 10:00:00+00:00,10T1001C--00101B,DIRECT,Zerjavinec - Heviz Zerjavinec - Heviz,10T-HR-HU-000025,Zerjavinec - Heviz,Zerjavinec,Heviz,TieLine
2024-08-29 10:00:00+00:00,10T1001C--00101B,DIRECT,Zerjavinec - Heviz Zerjavinec - Heviz,10T-HR-HU-000025,Zerjavinec - Heviz,Zerjavinec,Heviz,TieLine
2024-08-29 10:00:00+00:00,10T1001C--00101B,OPPOSITE,Zerjavinec - Heviz Zerjavinec - Heviz,10T-HR-HU-000025,Zerjavinec - Heviz,Zerjavinec,Heviz,TieLine
2024-08-29 10:00:00+00:00,10T1001C--00101B,OPPOSITE,Zerjavinec - Heviz Zerjavinec - Heviz,10T-HR-HU-000025,Zerjavinec - Heviz,Zerjavinec,Heviz,TieLine
2024-08-29 10:00:00+00:00,15T-M00000043583,DIRECT,Kerepes - Zuglo 2,15T-M00000043591,Kerepes - Zuglo 2,Kerepes,Zuglo,Line
2024-08-29 10:00:00+00:00,10T-DE-NL-00002T,OPPOSITE,PST Gronau TR 441 E,11T0-0000-0620-R,PST Gronau TR 441 E,Gronau,Gronau,PST
2024-08-29 10:00:00+00:00,10T-DE-NL-00002T,DIRECT,Y-Doerpen West (-Meppen - Niederlangen) EMSLD OW Y-Niederlangen (-Meppen - Doerpen West) EMSLD OW Y-Meppen (-Doerpen West - Niederlangen) EMSLD OW Meppen - Niederlangen - Doerpen West EMSLD OW,11T0-0000-0990-L,Y-Doerpen West (-Meppen - Niederlangen) EMSLD OW,Doerpen West,Y Niederlangen,Line
2024-08-29 10:00:00+00:00,10T-DE-NL-00002T,DIRECT,Y-Doerpen West (-Meppen - Niederlangen) EMSLD OW Y-Niederlangen (-Meppen - Doerpen West) EMSLD OW Y-Meppen (-Doerpen West - Niederlangen) EMSLD OW Meppen - Niederlangen - Doerpen West EMSLD OW,11T0-0000-0991-I,Y-Niederlangen (-Meppen - Doerpen West) EMSLD OW,Niederlangen,Y Niederlangen,Line
2024-08-29 10:00:00+00:00,10T-DE-NL-00002T,DIRECT,Y-Doerpen West (-Meppen - Niederlangen) EMSLD OW Y-Niederlangen (-Meppen - Doerpen West) EMSLD OW Y-Meppen (-Doerpen West - Niederlangen) EMSLD OW Meppen - Niederlangen - Doerpen West EMSLD OW,11T-D2-D7-00001H,Y-Meppen (-Doerpen West - Niederlangen) EMSLD OW,Meppen,Y Niederlangen,Line
2024-08-29 10:00:00+00:00,10T-DE-NL-00002T,DIRECT,Y-Doerpen West (-Meppen - Niederlangen) EMSLD OW Y-Niederlangen (-Meppen - Doerpen West) EMSLD OW Y-Meppen (-Doerpen West - Niederlangen) EMSLD OW Meppen - Niederlangen - Doerpen West EMSLD OW,11T-D2-D7-00001H,NA,NA,NA,
2024-08-29 10:00:00+00:00,10T-DE-NL-00005N,OPPOSITE,PST Gronau TR 441 E,11T0-0000-0620-R,PST Gronau TR 441 E,Gronau,Gronau,PST
2024-08-29 10:00:00+00:00,10T-DE-NL-00005N,OPPOSITE,Opladen - Rommerskirchen OPLADN N,11T0-0000-0793-M,Opladen - Rommerskirchen OPLADN N,Opladen,Rommerskirchen,Line
2024-08-29 10:00:00+00:00,49T0000000000274,DIRECT,Krimpen a/d IJssel - Geertruidenberg 380 Zwart,49T0000000000282,Krimpen a/d IJssel - Geertruidenberg 380 Zwart,Krimpen a/d IJssel,Geertruidenberg,Line
2024-08-29 10:00:00+00:00,49T0000000000274,OPPOSITE,Krimpen a/d IJssel - Geertruidenberg 380 Zwart,49T0000000000282,Krimpen a/d IJssel - Geertruidenberg 380 Zwart,Krimpen a/d IJssel,Geertruidenberg,Line
2024-08-29 10:00:00+00:00,19T000000001304A,OPPOSITE,Krosno Iskrzynia - Tarnow,19T000000000296P,Krosno Iskrzynia - Tarnow,Krosno Iskrzynia,Tarnow,Line
2024-08-29 10:00:00+00:00,19T0000000063830,OPPOSITE,Hagenwerder - Mikulowa 568 Mikulowa - Hagenwerder 568,10T-DE-PL-00001D,Hagenwerder - Mikulowa 568,Hagenwerder,Mikulowa,TieLine
2024-08-29 10:00:00+00:00,19T0000000063830,OPPOSITE,Hagenwerder - Mikulowa 568 Mikulowa - Hagenwerder 568,10T-DE-PL-00001D,Mikulowa - Hagenwerder 568,Mikulowa 568,Hagenwerder,TieLine
2024-08-29 10:00:00+00:00,10T1001A1001A09N,DIRECT,Nosovice - Wielopole  Wielopole - Nosovice,10T-CZ-PL-00004A,Nosovice - Wielopole,Nosovice,Wielopole,TieLine
2024-08-29 10:00:00+00:00,10T1001A1001A09N,DIRECT,Nosovice - Wielopole  Wielopole - Nosovice,10T-CZ-PL-00004A,Wielopole - Nosovice,Wielopole,Nosovice,TieLine
2024-08-29 10:00:00+00:00,10T-CZ-PL-00004A,DIRECT,Dobrzen - Detmarovice Dobrzen - Detmarovice,10T1001A1001A09N,Dobrzen - Detmarovice,Dobrzen,Detmarovice,TieLine
2024-08-29 10:00:00+00:00,10T-CZ-PL-00004A,DIRECT,Dobrzen - Detmarovice Dobrzen - Detmarovice,10T1001A1001A09N,Dobrzen - Detmarovice,Detmarovice,Dobrzen,TieLine
2024-08-29 10:00:00+00:00,10T-CZ-PL-00004A,OPPOSITE,Dobrzen - Detmarovice Dobrzen - Detmarovice,10T1001A1001A09N,Dobrzen - Detmarovice,Dobrzen,Detmarovice,TieLine
2024-08-29 10:00:00+00:00,10T-CZ-PL-00004A,OPPOSITE,Dobrzen - Detmarovice Dobrzen - Detmarovice,10T1001A1001A09N,Dobrzen - Detmarovice,Detmarovice,Dobrzen,TieLine
2024-08-29 10:00:00+00:00,30TPARO220TRGJ-Q,OPPOSITE,Portile de Fier - Djerdap,10T-RO-RS-00001V,Portile de Fier - Djerdap,Portile de Fier,Djerdap,TieLine
